Date;Heures;Consommation;t
2015-05-29;12;54502.0;18.788095238095263
2015-05-29;15;51760.0;19.233333333333356
2015-05-29;18;48559.0;17.4309523809524
2015-05-29;21;45745.0;14.552380952380977
2015-05-30;0;48648.0;12.890476190476209
2015-05-30;3;38778.0;11.697619047619073
2015-05-30;6;35751.0;12.907142857142876
2015-05-30;9;42796.0;16.333333333333357
2015-05-30;12;46949.0;18.45476190476193
2015-05-30;15;44072.0;19.49024390243905
2015-05-30;18;41361.0;18.348780487804902
2015-05-30;21;40468.0;14.531707317073197
2015-05-31;0;46023.0;12.843902439024413
2015-05-31;3;36447.0;12.229268292682951
2015-05-31;6;32475.0;14.182926829268315
2015-05-31;9;37178.0;18.06829268292685
2015-05-31;12;43303.0;19.77317073170734
2015-05-31;15;40013.0;20.27560975609758
2015-05-31;18;38703.0;18.621951219512223
2015-05-31;21;41459.0;15.275609756097586
2015-06-01;0;45342.0;13.22682926829271
2015-06-01;3;37029.0;11.982926829268312
2015-06-01;6;38750.0;13.09523809523812
2015-06-01;9;51500.0;16.426829268292707
2015-06-01;12;54275.0;18.6714285714286
2015-06-01;15;51991.0;19.473809523809546
2015-06-01;18;48835.0;18.19047619047621
2015-06-01;21;46385.0;14.923809523809547
2015-06-02;0;48914.0;13.761904761904779
2015-06-02;3;39867.0;13.38809523809526
2015-06-02;6;40060.0;15.197560975609782
2015-06-02;9;52515.0;19.221428571428593
2015-06-02;12;55532.0;22.39500000000002
2015-06-02;15;53111.0;23.254761904761928
2015-06-02;18;50556.0;21.928571428571452
2015-06-02;21;46917.0;17.81190476190479
2015-06-03;0;49454.0;15.780952380952405
2015-06-03;3;39765.0;14.40000000000002
2015-06-03;6;39972.0;16.152380952380977
2015-06-03;9;52456.0;19.51707317073173
2015-06-03;12;55556.0;22.15476190476193
2015-06-03;15;53782.0;23.395238095238113
2015-06-03;18;50778.0;22.130769230769246
2015-06-03;21;47168.0;17.024390243902463
2015-06-04;0;49918.0;14.890243902439046
2015-06-04;3;40249.0;13.502439024390263
2015-06-04;6;40282.0;16.31904761904764
2015-06-04;9;52220.0;22.511904761904784
2015-06-04;12;55676.0;25.97857142857145
2015-06-04;15;54259.0;27.39523809523812
2015-06-04;18;51410.0;25.992857142857165
2015-06-04;21;47316.0;21.08250000000002
2015-06-05;0;50066.0;18.655000000000022
2015-06-05;3;40129.0;17.07560975609758
2015-06-05;6;39974.0;19.48571428571431
2015-06-05;9;52280.0;24.75476190476193
2015-06-05;12;56389.0;27.35952380952383
2015-06-05;15;54450.0;27.350000000000016
2015-06-05;18;51146.0;24.12857142857145
2015-06-05;21;46224.0;19.333333333333353
2015-06-06;0;48773.0;16.711904761904787
2015-06-06;3;38280.0;15.009523809523833
2015-06-06;6;34940.0;16.48571428571431
2015-06-06;9;42544.0;20.30952380952383
2015-06-06;12;46918.0;23.240476190476215
2015-06-06;15;44924.0;24.066666666666688
2015-06-06;18;42747.0;22.28536585365856
2015-06-06;21;40830.0;17.85714285714288
2015-06-07;0;45435.0;15.638095238095259
2015-06-07;3;35830.0;14.350000000000023
2015-06-07;6;31998.0;16.007142857142878
2015-06-07;9;36665.0;20.507142857142885
2015-06-07;12;42296.0;23.461904761904787
2015-06-07;15;39891.0;24.29523809523812
2015-06-07;18;38692.0;22.295238095238123
2015-06-07;21;40941.0;18.27857142857145
2015-06-08;0;44580.0;16.233333333333356
2015-06-08;3;36105.0;14.788095238095263
2015-06-08;6;37596.0;16.211904761904787
2015-06-08;9;49961.0;20.15000000000002
2015-06-08;12;53905.0;22.814285714285734
2015-06-08;15;52461.0;22.90238095238097
2015-06-08;18;49422.0;20.497619047619075
2015-06-08;21;46094.0;17.371428571428595
2015-06-09;0;48075.0;15.526190476190504
2015-06-09;3;39300.0;13.95714285714288
2015-06-09;6;39572.0;14.864285714285737
2015-06-09;9;51455.0;18.326190476190497
2015-06-09;12;54671.0;20.733333333333356
2015-06-09;15;52870.0;21.185714285714305
2015-06-09;18;49819.0;19.292857142857162
2015-06-09;21;46253.0;16.57857142857145
2015-06-10;0;48274.0;15.000000000000021
2015-06-10;3;39383.0;13.980487804878072
2015-06-10;6;39707.0;14.832500000000016
2015-06-10;9;51539.0;17.94285714285717
2015-06-10;12;54630.0;20.347619047619066
2015-06-10;15;52996.0;20.96666666666669
2015-06-10;18;50248.0;19.971428571428596
2015-06-10;21;46621.0;17.783333333333353
2015-06-11;0;48625.0;16.354761904761933
2015-06-11;3;39725.0;15.323809523809544
2015-06-11;6;39784.0;17.690476190476215
2015-06-11;9;51667.0;22.357500000000023
2015-06-11;12;55721.0;25.209523809523837
2015-06-11;15;54345.0;25.31428571428574
2015-06-11;18;51451.0;23.43809523809526
2015-06-11;21;46848.0;20.135714285714307
2015-06-12;0;48864.0;18.219047619047636
2015-06-12;3;39501.0;17.190476190476215
2015-06-12;6;39435.0;17.77857142857145
2015-06-12;9;51658.0;20.047619047619076
2015-06-12;12;55497.0;21.554761904761932
2015-06-12;15;52645.0;21.411904761904786
2015-06-12;18;49180.0;19.495238095238115
2015-06-12;21;44999.0;16.7261904761905
2015-06-13;0;47397.0;15.088095238095267
2015-06-13;3;37365.0;14.441463414634166
2015-06-13;6;34556.0;15.497619047619072
2015-06-13;9;41674.0;19.46666666666669
2015-06-13;12;46606.0;22.083333333333353
2015-06-13;15;44127.0;22.275609756097584
2015-06-13;18;41900.0;20.49756097560978
2015-06-13;21;40004.0;17.153658536585386
2015-06-14;0;44778.0;15.800000000000022
2015-06-14;3;35554.0;14.870000000000028
2015-06-14;6;31593.0;15.660000000000025
2015-06-14;9;35961.0;18.59500000000002
2015-06-14;12;42486.0;20.505000000000024
2015-06-14;15;39592.0;20.635000000000026
2015-06-14;18;38324.0;19.11250000000002
2015-06-14;21;40772.0;16.412500000000023
2015-06-15;0;43965.0;15.310000000000025
2015-06-15;3;35603.0;14.900000000000023
2015-06-15;6;37153.0;15.687500000000018
2015-06-15;9;49855.0;18.341463414634163
2015-06-15;12;53658.0;20.165000000000028
2015-06-15;15;51786.0;20.31190476190479
2015-06-15;18;48944.0;19.011904761904788
2015-06-15;21;45524.0;16.376190476190498
2015-06-16;0;47631.0;15.123809523809546
2015-06-16;3;38586.0;14.188095238095261
2015-06-16;6;38992.0;15.321428571428592
2015-06-16;9;50938.0;18.34390243902441
2015-06-16;12;54321.0;20.219047619047643
2015-06-16;15;52306.0;19.719047619047643
2015-06-16;18;49387.0;18.602500000000028
2015-06-16;21;45617.0;15.719047619047641
2015-06-17;0;47706.0;14.135714285714304
2015-06-17;3;38755.0;12.726190476190498
2015-06-17;6;39039.0;14.397619047619074
2015-06-17;9;50902.0;18.873809523809552
2015-06-17;12;54291.0;21.533333333333346
2015-06-17;15;52681.0;22.595238095238116
2015-06-17;18;49730.0;21.11428571428574
2015-06-17;21;46041.0;17.245238095238122
2015-06-18;0;48672.0;15.519047619047646
2015-06-18;3;39362.0;14.642857142857164
2015-06-18;6;39401.0;16.09047619047621
2015-06-18;9;51501.0;19.29285714285717
2015-06-18;12;55194.0;21.202380952380974
2015-06-18;15;53353.0;21.709523809523837
2015-06-18;18;50405.0;20.45476190476193
2015-06-18;21;46156.0;17.073809523809548
2015-06-19;0;48207.0;15.35714285714288
2015-06-19;3;39149.0;13.84761904761907
2015-06-19;6;39127.0;15.251282051282073
2015-06-19;9;50885.0;18.564285714285738
2015-06-19;12;53812.0;20.816666666666688
2015-06-19;15;51304.0;21.902380952380977
2015-06-19;18;48291.0;20.580952380952404
2015-06-19;21;44259.0;16.626190476190498
2015-06-20;0;47378.0;14.621428571428597
2015-06-20;3;37395.0;13.195238095238118
2015-06-20;6;34568.0;15.019047619047646
2015-06-20;9;41532.0;18.96666666666669
2015-06-20;12;46281.0;21.307142857142885
2015-06-20;15;43593.0;22.4761904761905
2015-06-20;18;41634.0;21.123809523809545
2015-06-20;21;40130.0;17.44285714285716
2015-06-21;0;44956.0;15.6809523809524
2015-06-21;3;35614.0;14.730952380952399
2015-06-21;6;31356.0;15.990476190476212
2015-06-21;9;36080.0;19.95238095238097
2015-06-21;12;42268.0;22.478571428571453
2015-06-21;15;39580.0;23.509523809523834
2015-06-21;18;38201.0;21.992857142857165
2015-06-21;21;40073.0;17.780000000000022
2015-06-22;0;44573.0;15.438095238095261
2015-06-22;3;35917.0;13.950000000000024
2015-06-22;6;37104.0;15.869047619047643
2015-06-22;9;49766.0;20.354761904761922
2015-06-22;12;54202.0;22.5261904761905
2015-06-22;15;52912.0;22.700000000000017
2015-06-22;18;50397.0;20.745238095238122
2015-06-22;21;46908.0;17.353658536585392
2015-06-23;0;48557.0;14.83658536585368
2015-06-23;3;39279.0;13.492682926829291
2015-06-23;6;39726.0;14.950000000000024
2015-06-23;9;51415.0;18.452380952380974
2015-06-23;12;54905.0;20.39285714285716
2015-06-23;15;53111.0;21.324390243902464
2015-06-23;18;49838.0;19.98809523809526
2015-06-23;21;46374.0;15.876190476190501
2015-06-24;0;48632.0;13.383333333333356
2015-06-24;3;39263.0;11.683333333333358
2015-06-24;6;39536.0;14.692857142857163
2015-06-24;9;51397.0;19.951219512195138
2015-06-24;12;54776.0;22.68809523809526
2015-06-24;15;53105.0;24.009523809523834
2015-06-24;18;50001.0;22.990476190476215
2015-06-24;21;46635.0;17.720512820512848
2015-06-25;0;49128.0;15.01190476190479
2015-06-25;3;39648.0;13.335714285714309
2015-06-25;6;39371.0;16.29523809523812
2015-06-25;9;51287.0;22.609523809523836
2015-06-25;12;55187.0;25.302439024390267
2015-06-25;15;54060.0;26.19285714285716
2015-06-25;18;50997.0;24.695238095238125
2015-06-25;21;47231.0;19.28809523809526
2015-06-26;0;49647.0;16.519047619047644
2015-06-26;3;39679.0;14.935714285714306
2015-06-26;6;39569.0;17.814285714285738
2015-06-26;9;51099.0;24.133333333333354
2015-06-26;12;55617.0;26.9309523809524
2015-06-26;15;53963.0;27.47857142857145
2015-06-26;18;50928.0;25.388095238095264
2015-06-26;21;46298.0;20.36904761904764
2015-06-27;0;49416.0;18.23809523809526
2015-06-27;3;38736.0;16.85714285714288
2015-06-27;6;35480.0;17.82857142857145
2015-06-27;9;42435.0;21.1309523809524
2015-06-27;12;47193.0;23.98536585365856
2015-06-27;15;45162.0;24.826190476190497
2015-06-27;18;43195.0;23.500000000000025
2015-06-27;21;41228.0;18.78809523809526
2015-06-28;0;46013.0;16.135714285714307
2015-06-28;3;36456.0;14.516666666666689
2015-06-28;6;32309.0;17.571428571428594
2015-06-28;9;36952.0;23.228571428571453
2015-06-28;12;43156.0;26.045238095238112
2015-06-28;15;41064.0;27.35952380952383
2015-06-28;18;39994.0;25.423809523809545
2015-06-28;21;42179.0;20.314285714285738
2015-06-29;0;45839.0;18.011904761904784
2015-06-29;3;36740.0;16.359523809523836
2015-06-29;6;37964.0;18.107142857142883
2015-06-29;9;50310.0;23.073170731707336
2015-06-29;12;55206.0;26.47317073170734
2015-06-29;15;54960.0;28.0268292682927
2015-06-29;18;52097.0;26.807142857142882
2015-06-29;21;48348.0;21.652380952380977
2015-06-30;0;50080.0;18.938095238095258
2015-06-30;3;40429.0;17.361904761904785
2015-06-30;6;40456.0;20.607142857142883
2015-06-30;9;52557.0;26.783333333333356
2015-06-30;12;57346.0;30.2309523809524
2015-06-30;15;56589.0;31.661904761904783
2015-06-30;18;53826.0;29.969047619047643
2015-06-30;21;49433.0;24.333333333333353
2015-07-01;0;49856.0;21.31666666666669
2015-07-01;3;40435.0;20.097619047619073
2015-07-01;6;41408.0;21.87142857142859
2015-07-01;9;53434.0;26.600000000000023
2015-07-01;12;58656.0;30.016666666666683
2015-07-01;15;57691.0;30.916666666666693
2015-07-01;18;54508.0;28.80952380952383
2015-07-01;21;50172.0;23.2261904761905
2015-07-02;0;51679.0;20.880952380952408
2015-07-02;3;41552.0;19.57857142857145
2015-07-02;6;41688.0;21.10476190476193
2015-07-02;9;53621.0;24.86097560975612
2015-07-02;12;58419.0;27.445238095238114
2015-07-02;15;57099.0;28.93750000000002
2015-07-02;18;54730.0;26.76904761904764
2015-07-02;21;50009.0;22.426190476190506
2015-07-03;0;51392.0;19.857142857142883
2015-07-03;3;41589.0;18.526829268292705
2015-07-03;6;41737.0;20.43809523809526
2015-07-03;9;53199.0;26.092857142857167
2015-07-03;12;58096.0;30.39761904761907
2015-07-03;15;57039.0;32.25952380952383
2015-07-03;18;54592.0;30.597619047619066
2015-07-03;21;49421.0;25.6309523809524
2015-07-04;0;51429.0;23.102380952380972
2015-07-04;3;40773.0;21.609523809523836
2015-07-04;6;37532.0;22.838095238095256
2015-07-04;9;44723.0;26.678571428571455
2015-07-04;12;49940.0;29.028571428571457
2015-07-04;15;48265.0;29.802380952380975
2015-07-04;18;46768.0;27.54047619047621
2015-07-04;21;44156.0;22.847619047619073
2015-07-05;0;47297.0;20.6309523809524
2015-07-05;3;37686.0;19.073809523809544
2015-07-05;6;33895.0;20.5261904761905
2015-07-05;9;38242.0;24.480952380952402
2015-07-05;12;44404.0;27.200000000000024
2015-07-05;15;42746.0;27.683333333333355
2015-07-05;18;41619.0;25.752380952380978
2015-07-05;21;43089.0;21.411904761904783
2015-07-06;0;46386.0;18.957142857142873
2015-07-06;3;37495.0;17.3309523809524
2015-07-06;6;39283.0;19.219047619047643
2015-07-06;9;51160.0;24.54146341463417
2015-07-06;12;56659.0;27.73809523809526
2015-07-06;15;56318.0;29.507142857142878
2015-07-06;18;53872.0;28.56190476190479
2015-07-06;21;50009.0;23.173809523809545
2015-07-07;0;50950.0;20.64761904761907
2015-07-07;3;41354.0;19.111904761904785
2015-07-07;6;41747.0;21.011904761904784
2015-07-07;9;53219.0;25.60714285714288
2015-07-07;12;58681.0;27.366666666666692
2015-07-07;15;57129.0;27.04523809523812
2015-07-07;18;53953.0;24.69047619047621
2015-07-07;21;49196.0;20.91666666666669
2015-07-08;0;50457.0;18.773809523809547
2015-07-08;3;41182.0;17.597619047619066
2015-07-08;6;41587.0;18.06190476190479
2015-07-08;9;52181.0;20.390476190476214
2015-07-08;12;56334.0;21.9261904761905
2015-07-08;15;54534.0;22.459523809523834
2015-07-08;18;51439.0;21.064285714285738
2015-07-08;21;47941.0;18.404761904761926
2015-07-09;0;49441.0;16.52380952380955
2015-07-09;3;40561.0;15.202380952380974
2015-07-09;6;41022.0;16.116666666666696
2015-07-09;9;51365.0;19.919512195121975
2015-07-09;12;55600.0;22.60000000000003
2015-07-09;15;54274.0;24.264285714285737
2015-07-09;18;51522.0;23.31000000000002
2015-07-09;21;47605.0;18.221428571428596
2015-07-10;0;49537.0;15.905000000000024
2015-07-10;3;40270.0;13.983333333333354
2015-07-10;6;40844.0;16.752380952380978
2015-07-10;9;51180.0;23.11190476190479
2015-07-10;12;55319.0;27.08809523809526
2015-07-10;15;54149.0;29.22750000000002
2015-07-10;18;51630.0;27.45714285714288
2015-07-10;21;47315.0;21.20238095238098
2015-07-11;0;49612.0;18.340476190476213
2015-07-11;3;39369.0;17.37380952380955
2015-07-11;6;36665.0;18.990476190476212
2015-07-11;9;42934.0;23.28571428571431
2015-07-11;12;47885.0;25.81666666666669
2015-07-11;15;46452.0;26.835714285714307
2015-07-11;18;44613.0;24.945238095238118
2015-07-11;21;42408.0;20.330952380952404
2015-07-12;0;45861.0;18.023809523809547
2015-07-12;3;36921.0;16.040476190476216
2015-07-12;6;33541.0;17.942857142857168
2015-07-12;9;37366.0;21.952380952380977
2015-07-12;12;43023.0;24.800000000000026
2015-07-12;15;41158.0;25.178571428571455
2015-07-12;18;40061.0;23.5261904761905
2015-07-12;21;41705.0;20.44047619047621
2015-07-13;0;45312.0;18.795238095238123
2015-07-13;3;36779.0;17.402380952380977
2015-07-13;6;36782.0;18.214285714285737
2015-07-13;9;45528.0;21.771428571428594
2015-07-13;12;50620.0;24.62380952380955
2015-07-13;15;49733.0;25.94285714285716
2015-07-13;18;47664.0;24.771428571428594
2015-07-13;21;44421.0;20.946153846153866
2015-07-14;0;47018.0;18.621428571428595
2015-07-14;3;38220.0;17.350000000000023
2015-07-14;6;35074.0;18.645238095238113
2015-07-14;9;39314.0;22.390476190476214
2015-07-14;12;45681.0;25.25238095238097
2015-07-14;15;43958.0;26.659523809523833
2015-07-14;18;42939.0;25.495238095238115
2015-07-14;21;43109.0;21.06666666666669
2015-07-15;0;46634.0;18.807142857142882
2015-07-15;3;37874.0;17.233333333333356
2015-07-15;6;39451.0;18.966666666666683
2015-07-15;9;50824.0;23.940476190476215
2015-07-15;12;56711.0;27.37857142857145
2015-07-15;15;56202.0;28.98571428571431
2015-07-15;18;53457.0;27.740476190476222
2015-07-15;21;49367.0;22.515000000000025
2015-07-16;0;50591.0;19.969047619047643
2015-07-16;3;40990.0;18.53809523809526
2015-07-16;6;41484.0;20.576190476190494
2015-07-16;9;52212.0;26.683333333333355
2015-07-16;12;58092.0;30.638095238095257
2015-07-16;15;57545.0;30.900000000000027
2015-07-16;18;54386.0;28.12857142857145
2015-07-16;21;49759.0;23.53809523809526
2015-07-17;0;50951.0;21.585714285714307
2015-07-17;3;41595.0;19.942857142857168
2015-07-17;6;42172.0;20.838095238095256
2015-07-17;9;52638.0;24.79047619047622
2015-07-17;12;57302.0;27.73809523809526
2015-07-17;15;56232.0;29.04523809523812
2015-07-17;18;53085.0;26.714285714285737
2015-07-17;21;48112.0;22.530952380952403
2015-07-18;0;49766.0;20.269047619047644
2015-07-18;3;39660.0;18.888095238095257
2015-07-18;6;37177.0;19.611904761904785
2015-07-18;9;42889.0;23.08571428571431
2015-07-18;12;48295.0;26.516666666666694
2015-07-18;15;47040.0;27.36428571428574
2015-07-18;18;45362.0;25.552380952380975
2015-07-18;21;42626.0;21.240476190476212
2015-07-19;0;45690.0;19.459523809523837
2015-07-19;3;36501.0;18.723809523809546
2015-07-19;6;33615.0;19.592857142857167
2015-07-19;9;37222.0;23.188095238095258
2015-07-19;12;43253.0;25.661904761904786
2015-07-19;15;41568.0;26.41904761904764
2015-07-19;18;40577.0;25.159523809523833
2015-07-19;21;42463.0;22.011904761904777
2015-07-20;0;45829.0;20.276190476190497
2015-07-20;3;37113.0;19.350000000000023
2015-07-20;6;39299.0;20.669047619047642
2015-07-20;9;50704.0;24.54634146341466
2015-07-20;12;56119.0;26.797619047619076
2015-07-20;15;55538.0;28.2451612903226
2015-07-20;18;52175.0;27.125806451612927
2015-07-20;21;48496.0;22.85476190476193
2015-07-21;0;50147.0;21.014285714285737
2015-07-21;3;40541.0;19.616666666666692
2015-07-21;6;41330.0;21.092857142857167
2015-07-21;9;52359.0;25.10476190476193
2015-07-21;12;57824.0;28.231707317073194
2015-07-21;15;56988.0;28.880952380952408
2015-07-21;18;54169.0;27.121428571428602
2015-07-21;21;48981.0;22.721428571428593
2015-07-22;0;50454.0;20.89761904761907
2015-07-22;3;40826.0;19.690476190476218
2015-07-22;6;41491.0;20.52142857142859
2015-07-22;9;51890.0;23.933333333333355
2015-07-22;12;57069.0;26.019047619047644
2015-07-22;15;55775.0;26.052380952380975
2015-07-22;18;52518.0;23.81190476190478
2015-07-22;21;47930.0;20.745238095238115
2015-07-23;0;49144.0;19.00000000000003
2015-07-23;3;40294.0;17.573809523809548
2015-07-23;6;41085.0;18.36428571428574
2015-07-23;9;51062.0;22.211904761904787
2015-07-23;12;55988.0;24.93809523809526
2015-07-23;15;54850.0;26.112500000000022
2015-07-23;18;52019.0;24.923809523809545
2015-07-23;21;47645.0;20.654761904761926
2015-07-24;0;49266.0;18.650000000000016
2015-07-24;3;40023.0;16.99523809523811
2015-07-24;6;40625.0;18.595238095238116
2015-07-24;9;50460.0;24.08809523809526
2015-07-24;12;55745.0;26.821428571428594
2015-07-24;15;54160.0;26.385714285714307
2015-07-24;18;50598.0;23.717073170731737
2015-07-24;21;46143.0;21.036585365853682
2015-07-25;0;47897.0;19.287804878048807
2015-07-25;3;38230.0;17.721951219512214
2015-07-25;6;36288.0;17.312195121951245
2015-07-25;9;41446.0;19.70243902439027
2015-07-25;12;46338.0;21.814634146341486
2015-07-25;15;44247.0;22.556097560975637
2015-07-25;18;42202.0;21.43170731707319
2015-07-25;21;40407.0;17.331707317073192
2015-07-26;0;44245.0;14.78536585365856
2015-07-26;3;35484.0;13.339024390243925
2015-07-26;6;32707.0;14.802439024390262
2015-07-26;9;35819.0;19.619512195121974
2015-07-26;12;42182.0;21.88048780487807
2015-07-26;15;40052.0;22.143902439024416
2015-07-26;18;38935.0;20.890243902439043
2015-07-26;21;40871.0;18.907317073170756
2015-07-27;0;43896.0;18.158536585365876
2015-07-27;3;35599.0;17.436585365853684
2015-07-27;6;37671.0;17.817073170731728
2015-07-27;9;47955.0;20.443902439024413
2015-07-27;12;52766.0;22.5268292682927
2015-07-27;15;51234.0;23.095121951219532
2015-07-27;18;48134.0;21.88292682926831
2015-07-27;21;45043.0;18.74634146341466
2015-07-28;0;46949.0;17.4317073170732
2015-07-28;3;38017.0;16.10731707317075
2015-07-28;6;38954.0;16.539024390243927
2015-07-28;9;48668.0;19.4810810810811
2015-07-28;12;53069.0;21.124390243902464
2015-07-28;15;51474.0;21.535714285714306
2015-07-28;18;48679.0;20.102380952380972
2015-07-28;21;45938.0;17.152380952380977
2015-07-29;0;47228.0;15.871428571428593
2015-07-29;3;38409.0;14.957142857142875
2015-07-29;6;39249.0;15.58809523809526
2015-07-29;9;48858.0;19.138095238095257
2015-07-29;12;53231.0;21.13414634146344
2015-07-29;15;51071.0;21.488095238095262
2015-07-29;18;47898.0;20.064285714285738
2015-07-29;21;44874.0;16.495238095238122
2015-07-30;0;46732.0;14.642857142857162
2015-07-30;3;37973.0;13.240476190476212
2015-07-30;6;38759.0;14.183333333333358
2015-07-30;9;48246.0;18.359523809523836
2015-07-30;12;52248.0;20.661904761904786
2015-07-30;15;50214.0;21.05238095238098
2015-07-30;18;46997.0;20.169047619047642
2015-07-30;21;44029.0;16.11428571428574
2015-07-31;0;46542.0;13.528571428571452
2015-07-31;3;37630.0;12.045238095238119
2015-07-31;6;38293.0;13.850000000000023
2015-07-31;9;47189.0;18.983333333333356
2015-07-31;12;50835.0;21.719047619047643
2015-07-31;15;48604.0;22.492857142857165
2015-07-31;18;45731.0;21.00000000000002
2015-07-31;21;42967.0;17.60476190476193
2015-08-01;0;45237.0;15.838095238095255
2015-08-01;3;35857.0;14.61904761904764
2015-08-01;6;34072.0;15.519047619047646
2015-08-01;9;38729.0;19.4261904761905
2015-08-01;12;43825.0;22.409523809523833
2015-08-01;15;42146.0;23.300000000000026
2015-08-01;18;40269.0;21.89285714285717
2015-08-01;21;39124.0;17.69523809523812
2015-08-02;0;43078.0;15.061904761904787
2015-08-02;3;34290.0;13.577500000000025
2015-08-02;6;31826.0;15.264285714285739
2015-08-02;9;34955.0;22.771428571428597
2015-08-02;12;40471.0;26.865853658536608
2015-08-02;15;38406.0;28.4268292682927
2015-08-02;18;37328.0;27.354761904761922
2015-08-02;21;39205.0;21.290000000000024
2015-08-03;0;42953.0;18.709523809523837
2015-08-03;3;34333.0;17.102380952380976
2015-08-03;6;35044.0;18.80769230769234
2015-08-03;9;44025.0;24.99285714285716
2015-08-03;12;49638.0;28.67804878048783
2015-08-03;15;49077.0;30.100000000000023
2015-08-03;18;46628.0;27.402380952380977
2015-08-03;21;43837.0;22.209523809523837
2015-08-04;0;45347.0;19.933333333333355
2015-08-04;3;36228.0;18.8487804878049
2015-08-04;6;36718.0;18.535714285714306
2015-08-04;9;44897.0;21.169047619047642
2015-08-04;12;49634.0;23.387804878048804
2015-08-04;15;47955.0;24.573809523809544
2015-08-04;18;45435.0;23.066666666666688
2015-08-04;21;42737.0;19.20952380952383
2015-08-05;0;44624.0;17.19285714285716
2015-08-05;3;35759.0;15.897560975609776
2015-08-05;6;36347.0;17.307142857142875
2015-08-05;9;44779.0;23.56829268292685
2015-08-05;12;50095.0;27.85238095238098
2015-08-05;15;49257.0;29.509523809523827
2015-08-05;18;47233.0;27.29761904761907
2015-08-05;21;44022.0;22.30476190476192
2015-08-06;0;45861.0;20.00000000000003
2015-08-06;3;36590.0;18.49268292682929
2015-08-06;6;37138.0;19.60952380952383
2015-08-06;9;45688.0;24.069047619047645
2015-08-06;12;50670.0;27.292857142857162
2015-08-06;15;49897.0;28.9261904761905
2015-08-06;18;47884.0;27.16428571428574
2015-08-06;21;44353.0;22.164285714285736
2015-08-07;0;45999.0;19.707142857142884
2015-08-07;3;36833.0;18.21190476190478
2015-08-07;6;37171.0;19.376190476190498
2015-08-07;9;45245.0;24.816666666666688
2015-08-07;12;50569.0;28.665853658536612
2015-08-07;15;49488.0;29.36904761904764
2015-08-07;18;46878.0;26.388095238095264
2015-08-07;21;43468.0;22.447619047619067
2015-08-08;0;45202.0;20.202380952380977
2015-08-08;3;35913.0;18.754761904761928
2015-08-08;6;34170.0;18.869047619047645
2015-08-08;9;38812.0;22.151219512195144
2015-08-08;12;44139.0;23.973170731707338
2015-08-08;15;42499.0;23.80476190476193
2015-08-08;18;40936.0;21.9261904761905
2015-08-08;21;39806.0;19.585714285714307
2015-08-09;0;42272.0;18.457142857142877
2015-08-09;3;33829.0;17.409756097560997
2015-08-09;6;31711.0;17.321428571428594
2015-08-09;9;34338.0;20.163414634146363
2015-08-09;12;39806.0;22.154761904761926
2015-08-09;15;37571.0;22.80714285714288
2015-08-09;18;36245.0;21.58095238095241
2015-08-09;21;38314.0;19.030952380952403
2015-08-10;0;41249.0;17.635714285714304
2015-08-10;3;33002.0;16.907500000000024
2015-08-10;6;33922.0;16.930952380952412
2015-08-10;9;41950.0;21.10476190476193
2015-08-10;12;46841.0;23.920000000000023
2015-08-10;15;45653.0;24.97857142857145
2015-08-10;18;43579.0;23.404761904761926
2015-08-10;21;41537.0;19.91666666666669
2015-08-11;0;43235.0;18.357142857142883
2015-08-11;3;34676.0;17.46190476190478
2015-08-11;6;35161.0;18.11190476190479
2015-08-11;9;43169.0;23.06904761904764
2015-08-11;12;48206.0;26.290476190476213
2015-08-11;15;47371.0;27.261904761904777
2015-08-11;18;45088.0;25.490476190476215
2015-08-11;21;42621.0;21.980952380952402
2015-08-12;0;43856.0;20.4761904761905
2015-08-12;3;35274.0;19.43571428571431
2015-08-12;6;35657.0;19.95714285714288
2015-08-12;9;43487.0;24.938095238095258
2015-08-12;12;49182.0;28.842857142857167
2015-08-12;15;48471.0;30.35238095238098
2015-08-12;18;46421.0;28.41428571428574
2015-08-12;21;43391.0;24.34390243902441
2015-08-13;0;44558.0;21.931707317073194
2015-08-13;3;35760.0;20.485714285714305
2015-08-13;6;35924.0;20.695238095238118
2015-08-13;9;44003.0;23.445238095238118
2015-08-13;12;49319.0;25.016666666666694
2015-08-13;15;47687.0;24.409523809523826
2015-08-13;18;45064.0;21.973170731707334
2015-08-13;21;42511.0;19.409756097561
2015-08-14;0;43191.0;18.36904761904764
2015-08-14;3;34934.0;17.761904761904788
2015-08-14;6;35420.0;17.854761904761933
2015-08-14;9;43213.0;20.0261904761905
2015-08-14;12;48002.0;21.29761904761907
2015-08-14;15;45906.0;20.995238095238115
2015-08-14;18;43498.0;19.285714285714306
2015-08-14;21;41343.0;17.4261904761905
2015-08-15;0;42683.0;16.404761904761934
2015-08-15;3;33920.0;15.704761904761929
2015-08-15;6;32169.0;15.53571428571431
2015-08-15;9;35872.0;17.950000000000024
2015-08-15;12;41023.0;19.65121951219514
2015-08-15;15;38907.0;20.311904761904778
2015-08-15;18;37125.0;18.8261904761905
2015-08-15;21;37809.0;16.134210526315815
2015-08-16;0;40710.0;14.241463414634165
2015-08-16;3;32362.0;13.154761904761926
2015-08-16;6;30331.0;13.359523809523834
2015-08-16;9;33226.0;18.211904761904787
2015-08-16;12;38851.0;20.578571428571454
2015-08-16;15;36521.0;20.997619047619075
2015-08-16;18;35025.0;19.646341463414657
